full_plus_code,mean
588M3M86+QJGC,7.242193978026532
588M2JJQ+VRFR,8.45329872809973
588M2MWR+8GW2,18.00716463414634
588M2MPQ+GXMR,7.699725632440475
588M3M2W+CP9H,2.8859084752321986
588M3P25+XW85,4.567212803643725
588M3P25+H95M,6.004237510495383
588M3M46+2R8R,0.15309410310734464
588M3J4H+HW2F,2.8447642543859653
588M3M89+3C9P,6.617352823572835
588M2JWX+QC8M,8.100770948993755
588M3M78+7F54,0.0
588M2MHQ+97C5,6.514248791621914
588M3M4X+J4RX,4.28703125
588M3MJ9+G86J,12.192310784734133
588M3M2W+2CPW,2.5535091300475052
588M2M8W+C7V4,3.096447172619048
588M3M53+P2XP,4.207443377293578
588M2MPC+4P92,4.238336789099526
588M2MQG+QVH9,3.012362865691489
588M3M3H+WQ4P,8.321932414698164
588M3P65+6GFJ,5.23230583392985
588M2P72+HCJX,3.810687785388129
588M3M6W+GVVG,4.01000712785114
588M3J5Q+27C4,3.728051839464883
588M3M5V+MFX2,7.2823502858862454
588M3J3H+JXVG,4.235740599593496
588M2MXW+XGH5,3.8523109526372434
588M3P47+6G2P,5.8761946950171815
588M3P45+G39P,3.2400246121718377
588M3M25+XMMP,4.164880727593152
588M3PJ6+GX46,3.0260293723175966
588M2JQJ+9W84,8.323028881872215
588M2MXM+34FJ,6.2846491506085185
588M3M5H+JRRG,9.958139272836538
588M3P27+FXWF,5.2370152039329945
588M3J7G+M3H3,7.489644579021639
588M2PX6+X658,5.39097842261905
588M3M62+54CF,11.000073049950785
588M2JPC+JGQR,4.5681037876137145
588M3M2F+2H89,6.995757944526083
588M2JQH+J6RX,5.7961561552072824
588M2MXW+49J9,5.758549013617318
588M3M83+3MQF,2.8477732574884795
588M3P35+F6WX,4.5280031684251165
588M2JQC+7X5F,4.920513898725212
588M2PR6+98VV,1.340204831932773
588M2MQ5+Q5M8,5.984505208333332
588M2MP3+GWXW,7.976533901830284
588M3M2F+W3C5,4.913786382536382
588M2PV7+JM8H,5.375763909718058
588M2PQ3+X373,0.0
588M2MXG+V7CG,6.652599060457518
588M2PX6+MHX2,7.101047947588128
588M2PW3+QQVP,5.968224110032363
588M3MHF+J3Q5,4.859130034973468
588M2MV7+W4H5,7.094736314194009
588M2JGH+PQCG,19.216811042746112
588M2MX6+58G7,7.8045308857808875
588M2MMG+53QP,12.970841702316362
588M2MP6+855H,12.511805887507963
588M2PW3+9MC9,4.685005994835218
588M2JPF+FV32,4.67196833930705
588M2MHW+3RQQ,5.7920101610429455
588M3JGC+MPHV,0.0
588M2MQP+MHHX,7.046836555360282
588M3M6H+9262,6.407521736161693
588M3M73+MFJF,3.3570778748180494
588M3J8H+4P7Q,4.976025039343526
588M2JWF+9WV4,4.79983928878569
588M2MQG+76J2,4.722615559895833
588M3P64+42C6,4.324197375171
588M3J5M+45C6,7.162415371683025
588M3P43+4VWJ,6.793955449826989
588M3J3G+2X8H,5.873805781558185
588M2MXX+9FMP,4.820295386089815
588M2MM6+66HF,12.576621185446012
588M2MJF+8J3V,31.411027864695725
588M3J2C+7P5G,5.645697763842878
588M2MR2+2H7V,5.921567874692875
588M3M28+GH85,10.076903587850921
588M3J6C+J4QH,5.4784226190476195
588M3JFM+24XR,2.612598745353161
588M2MQJ+98G3,5.411730826397145
588M3J5J+4CR8,4.139026177874636
588M3P34+X52W,2.3987469806763286
588M2JVH+XQH2,5.088227689125296
588M3M3W+8JM2,7.588031803494495
588M2PX5+GRCR,4.491384867116223
588M2M6X+M5M9,19.19896253206303
588M3J4G+4M42,5.3311966896831855
588M2MX9+2M55,7.877332794366538
588M3M26+G3CW,4.330036448622333
588M3M3W+2G69,6.048792648502701
588M3M2W+FWRJ,5.277930931528663
588M2MWM+MF6V,5.224414480728051
588M3P64+3H98,4.671575255102041
588M2MMJ+5HMW,4.678402894295303
588M3M4H+RHCX,5.0595537461939974
588M2MQJ+552W,4.424407008872975
588M3J7H+XMJM,5.881636038795302
588M3M3W+4HV2,6.046047794117646
588M2MXG+X624,5.691942019950125
588M2MHV+V6H5,6.499754717768871
588M2PF7+2Q75,5.142832523634453
588M3JGG+RGFW,4.971974941248596
588M3M49+MPQH,11.841567602603707
588M3M8G+2C47,5.132597684515195
588M3JFM+539C,0.591099224105103
588M3J6C+WJ59,7.234053181678451
588M2MCW+92R7,8.076580486022293
588M3J6C+QPJQ,5.7624426658636025
588M3M7M+F8H9,7.892094103861148
588M2MQW+7927,4.105636320305054
588M3J5C+96FV,6.5855014040163375
588M2MV2+GJ72,5.909077249011048
588M2MMQ+5925,6.573062033582093
588M3M58+H265,9.410172364110652
588M2MVH+F973,14.856892631774315
588M2PW5+RX6G,2.900070516627079
588M2MPJ+CV9Q,7.5699743735763105
588M2MHW+39R7,15.851892879353231
588M3P36+94PC,6.540239448051947
588M2MXX+4HX7,6.395432692307692
588M3M24+6RF8,3.700534928958052
588M2JXV+WFJQ,0.6118597448224853
588M3J3C+QRRX,5.995066525044723
588M2MV5+WWGP,10.835225474683545
588M2PV2+9M73,2.1913276006711406
588M2JMV+8729,0.0
588M3MF6+2X2Q,2.3256833398335934
588M2PH5+FG9H,0.0
588M2MXX+4552,1.9565331375838924
